date;debit_fin_de_journee;source;pits
2012-04-15;-52.1352;Storengy;Sediane
2012-04-16;-87.2262;Storengy;Sediane
2012-04-18;-88.2288;Storengy;Sediane
2012-05-05;13.0338;Storengy;Sediane
2012-05-08;28.0728;Storengy;Sediane
2012-05-09;20.052;Storengy;Sediane
2012-05-15;50.13;Storengy;Sediane
2012-05-17;100.26;Storengy;Sediane
2012-05-21;101.2626;Storengy;Sediane
2012-05-25;139.3614;Storengy;Sediane
2012-05-26;128.3328;Storengy;Sediane
2012-06-08;59.1534;Storengy;Sediane
2012-06-11;55.143;Storengy;Sediane
2012-06-12;48.1248;Storengy;Sediane
2012-06-13;22.0572;Storengy;Sediane
2012-06-17;35.091;Storengy;Sediane
2012-06-19;19.0494;Storengy;Sediane
2012-07-01;28.0728;Storengy;Sediane
2012-07-07;113.2938;Storengy;Sediane
2012-07-14;26.0676;Storengy;Sediane
2012-07-20;46.1196;Storengy;Sediane
2012-07-24;101.2626;Storengy;Sediane
2012-07-26;62.1612;Storengy;Sediane
2012-07-30;39.1014;Storengy;Sediane
2012-08-01;65.169;Storengy;Sediane
2012-08-03;97.2522;Storengy;Sediane
2012-08-05;54.1404;Storengy;Sediane
2012-08-06;63.1638;Storengy;Sediane
2012-08-31;124.3224;Storengy;Sediane
2012-09-01;61.1586;Storengy;Sediane
2012-09-03;67.1742;Storengy;Sediane
2012-09-08;88.2288;Storengy;Sediane
2012-09-09;94.2444;Storengy;Sediane
2012-09-16;18.0468;Storengy;Sediane
2012-09-17;-26.0676;Storengy;Sediane
2012-10-05;36.0936;Storengy;Sediane
2012-10-07;42.1092;Storengy;Sediane
2012-10-14;25.065;Storengy;Sediane
2012-10-17;12.0312;Storengy;Sediane
2012-10-19;37.0962;Storengy;Sediane
2012-10-23;25.065;Storengy;Sediane
2012-10-24;24.0624;Storengy;Sediane
2012-10-27;-7.0182;Storengy;Sediane
2012-10-29;-33.0858;Storengy;Sediane
2012-11-02;15.039;Storengy;Sediane
2012-11-03;6.0156;Storengy;Sediane
2012-11-11;-50.13;Storengy;Sediane
2012-11-15;2.0052;Storengy;Sediane
2012-11-19;3.0078;Storengy;Sediane
2012-11-26;0.0;Storengy;Sediane
2012-11-29;-87.2262;Storengy;Sediane
2012-12-03;-101.2626;Storengy;Sediane
2012-12-06;-199.5174;Storengy;Sediane
2012-12-12;-198.5148;Storengy;Sediane
2012-12-15;-21.0546;Storengy;Sediane
2012-12-24;39.1014;Storengy;Sediane
2012-12-25;7.0182;Storengy;Sediane
2012-12-29;4.0104;Storengy;Sediane
2013-01-11;-106.2756;Storengy;Sediane
2013-01-22;-116.3016;Storengy;Sediane
2013-01-28;-133.3458;Storengy;Sediane
2013-02-05;-177.4602;Storengy;Sediane
2013-02-24;-188.4888;Storengy;Sediane
2013-03-01;-153.3978;Storengy;Sediane
2013-03-04;-136.3536;Storengy;Sediane
2013-03-07;-1.0026;Storengy;Sediane
2013-03-08;20.052;Storengy;Sediane
2013-03-24;15.039;Storengy;Sediane
2013-03-28;-33.0858;Storengy;Sediane
2013-04-08;8.0208;Storengy;Sediane
2013-04-19;70.182;Storengy;Sediane
2013-04-23;46.1196;Storengy;Sediane
2013-04-28;30.078;Storengy;Sediane
2013-04-30;40.104;Storengy;Sediane
2013-05-11;32.0832;Storengy;Sediane
2013-05-27;37.0962;Storengy;Sediane
2013-05-28;23.0598;Storengy;Sediane
2013-06-05;89.2314;Storengy;Sediane
2013-06-07;112.2912;Storengy;Sediane
2013-06-08;93.2418;Storengy;Sediane
2013-06-16;47.1222;Storengy;Sediane
2013-06-17;87.2262;Storengy;Sediane
2013-06-22;74.1924;Storengy;Sediane
2013-06-25;38.0988;Storengy;Sediane
2013-07-04;127.3302;Storengy;Sediane
2013-07-09;141.3666;Storengy;Sediane
2013-07-13;172.4472;Storengy;Sediane
2013-07-14;168.4368;Storengy;Sediane
2013-07-20;73.1898;Storengy;Sediane
2013-07-23;145.377;Storengy;Sediane
2013-07-25;140.364;Storengy;Sediane
2013-07-27;121.3146;Storengy;Sediane
2013-07-28;117.3042;Storengy;Sediane
2013-08-02;126.3276;Storengy;Sediane
2013-08-09;99.2574;Storengy;Sediane
2013-08-17;30.078;Storengy;Sediane
2013-09-02;17.0442;Storengy;Sediane
2013-09-05;67.1742;Storengy;Sediane
2013-09-11;34.0884;Storengy;Sediane
2013-09-13;19.0494;Storengy;Sediane
2013-09-18;26.0676;Storengy;Sediane
2013-09-25;-81.2106;Storengy;Sediane
2013-09-28;88.2288;Storengy;Sediane
2013-09-30;-108.2808;Storengy;Sediane
2013-10-02;-35.091;Storengy;Sediane
2013-10-04;-77.2002;Storengy;Sediane
2013-10-05;56.1456;Storengy;Sediane
2013-10-13;-58.1508;Storengy;Sediane
2013-10-17;21.0546;Storengy;Sediane
2013-10-18;37.0962;Storengy;Sediane
2013-10-21;66.1716;Storengy;Sediane
2013-10-23;48.1248;Storengy;Sediane
2013-10-26;78.2028;Storengy;Sediane
2013-10-31;-111.2886;Storengy;Sediane
2013-11-01;102.2652;Storengy;Sediane
2013-11-09;-25.065;Storengy;Sediane
2013-11-12;-155.403;Storengy;Sediane
2013-11-14;-47.1222;Storengy;Sediane
2013-11-17;-107.2782;Storengy;Sediane
2013-11-20;-79.2054;Storengy;Sediane
2013-11-30;9.0234;Storengy;Sediane
2013-12-01;103.2678;Storengy;Sediane
2013-12-03;-94.2444;Storengy;Sediane
2013-12-06;-28.0728;Storengy;Sediane
2013-12-14;13.0338;Storengy;Sediane
2013-12-15;96.2496;Storengy;Sediane
2013-12-20;6.0156;Storengy;Sediane
2013-12-27;78.2028;Storengy;Sediane
2013-12-29;16.0416;Storengy;Sediane
2014-01-03;68.1768;Storengy;Sediane
2014-01-06;7.0182;Storengy;Sediane
2014-01-10;-20.052;Storengy;Sediane
2014-01-11;25.065;Storengy;Sediane
2014-01-21;-61.1586;Storengy;Sediane
2014-01-24;-79.2054;Storengy;Sediane
2014-02-02;-235.611;Storengy;Sediane
2014-02-14;-106.2756;Storengy;Sediane
2014-02-16;-120.312;Storengy;Sediane
2014-02-21;-94.2444;Storengy;Sediane
2014-02-22;-76.1976;Storengy;Sediane
2014-02-25;-103.2678;Storengy;Sediane
2014-02-26;-139.3614;Storengy;Sediane
2014-03-18;-73.1898;Storengy;Sediane
2014-03-20;5.013;Storengy;Sediane
2014-04-04;26.0676;Storengy;Sediane
2014-04-07;52.1352;Storengy;Sediane
2014-04-08;-30.078;Storengy;Sediane
2014-04-13;31.0806;Storengy;Sediane
2014-04-17;72.1872;Storengy;Sediane
2014-04-19;70.182;Storengy;Sediane
2014-04-28;15.039;Storengy;Sediane
2014-05-08;74.1924;Storengy;Sediane
2014-05-10;60.156;Storengy;Sediane
2014-05-14;14.0364;Storengy;Sediane
2014-05-26;17.0442;Storengy;Sediane
2014-05-27;70.182;Storengy;Sediane
2014-05-29;126.3276;Storengy;Sediane
2014-06-06;76.1976;Storengy;Sediane
2014-06-08;60.156;Storengy;Sediane
2014-06-10;48.1248;Storengy;Sediane
2014-06-18;111.2886;Storengy;Sediane
2014-06-19;126.3276;Storengy;Sediane
2014-06-21;121.3146;Storengy;Sediane
2014-06-24;100.26;Storengy;Sediane
2014-06-29;95.247;Storengy;Sediane
2014-07-01;-72.1872;Storengy;Sediane
2014-07-04;100.26;Storengy;Sediane
2014-07-12;128.3328;Storengy;Sediane
2014-07-20;85.221;Storengy;Sediane
2014-08-01;74.1924;Storengy;Sediane
2014-08-08;65.169;Storengy;Sediane
2014-08-18;-29.0754;Storengy;Sediane
2014-08-19;-35.091;Storengy;Sediane
2014-08-22;31.0806;Storengy;Sediane
2014-09-02;47.1222;Storengy;Sediane
2014-09-06;47.1222;Storengy;Sediane
2014-09-07;42.1092;Storengy;Sediane
2014-09-20;25.065;Storengy;Sediane
2014-09-21;-18.0468;Storengy;Sediane
2014-09-23;1.0026;Storengy;Sediane
2014-09-24;14.0364;Storengy;Sediane
2014-10-11;23.0598;Storengy;Sediane
2014-10-16;-29.0754;Storengy;Sediane
2014-10-29;-141.3666;Storengy;Sediane
2014-11-02;27.0702;Storengy;Sediane
2014-11-09;-34.0884;Storengy;Sediane
2014-11-13;5.013;Storengy;Sediane
2014-11-16;-11.0286;Storengy;Sediane
2014-11-17;-47.1222;Storengy;Sediane
2014-11-20;-76.1976;Storengy;Sediane
2014-11-26;-67.1742;Storengy;Sediane
2014-11-28;8.0208;Storengy;Sediane
2014-12-24;75.195;Storengy;Sediane
2014-12-25;17.0442;Storengy;Sediane
2014-12-29;-142.3692;Storengy;Sediane
2015-01-02;-110.286;Storengy;Sediane
2015-01-03;-65.169;Storengy;Sediane
2015-01-07;-123.3198;Storengy;Sediane
2015-01-08;-109.2834;Storengy;Sediane
2015-01-21;-187.4862;Storengy;Sediane
2015-01-24;-151.3926;Storengy;Sediane
2015-01-25;-118.3068;Storengy;Sediane
2015-02-10;-148.3848;Storengy;Sediane
2015-02-26;-68.1768;Storengy;Sediane
2015-02-28;-45.117;Storengy;Sediane
2015-03-01;-1.0026;Storengy;Sediane
2015-03-04;-59.1534;Storengy;Sediane
2015-03-05;-42.1092;Storengy;Sediane
2015-03-06;-27.0702;Storengy;Sediane
2015-03-09;-22.0572;Storengy;Sediane
2015-03-18;14.0364;Storengy;Sediane
2015-03-29;42.1092;Storengy;Sediane
2015-04-02;-27.0702;Storengy;Sediane
2015-05-09;15.039;Storengy;Sediane
2015-05-12;38.0988;Storengy;Sediane
2015-05-15;63.1638;Storengy;Sediane
2015-05-18;30.078;Storengy;Sediane
2015-05-19;32.0832;Storengy;Sediane
2015-05-20;14.0364;Storengy;Sediane
2015-05-22;23.0598;Storengy;Sediane
2015-05-25;55.143;Storengy;Sediane
2015-05-31;46.1196;Storengy;Sediane
2015-06-03;43.1118;Storengy;Sediane
2015-06-05;45.117;Storengy;Sediane
2015-06-06;46.1196;Storengy;Sediane
2015-06-10;13.0338;Storengy;Sediane
2015-06-11;51.1326;Storengy;Sediane
2015-06-13;53.1378;Storengy;Sediane
2015-06-15;53.1378;Storengy;Sediane
2015-06-16;68.1768;Storengy;Sediane
2015-06-18;48.1248;Storengy;Sediane
2015-06-21;88.2288;Storengy;Sediane
2015-06-24;76.1976;Storengy;Sediane
2015-07-04;107.2782;Storengy;Sediane
2015-07-07;91.2366;Storengy;Sediane
2015-07-16;81.2106;Storengy;Sediane
2015-07-20;119.3094;Storengy;Sediane
2015-07-24;127.3302;Storengy;Sediane
2015-07-30;129.3354;Storengy;Sediane
2015-07-31;106.2756;Storengy;Sediane
2015-08-02;80.208;Storengy;Sediane
2015-08-03;91.2366;Storengy;Sediane
2015-08-07;61.1586;Storengy;Sediane
2015-08-22;22.0572;Storengy;Sediane
2015-08-26;43.1118;Storengy;Sediane
2015-08-27;57.1482;Storengy;Sediane
2015-08-31;114.2964;Storengy;Sediane
2015-09-04;29.0754;Storengy;Sediane
2015-09-05;78.2028;Storengy;Sediane
2015-09-09;23.0598;Storengy;Sediane
2015-09-10;23.0598;Storengy;Sediane
2015-09-11;24.0624;Storengy;Sediane
2015-09-12;84.2184;Storengy;Sediane
2015-09-20;87.2262;Storengy;Sediane
2015-10-08;-41.1066;Storengy;Sediane
2015-10-09;-28.0728;Storengy;Sediane
2015-10-13;-27.0702;Storengy;Sediane
2015-10-14;-104.2704;Storengy;Sediane
2015-10-21;-23.0598;Storengy;Sediane
2015-10-23;41.1066;Storengy;Sediane
2015-10-30;34.0884;Storengy;Sediane
2015-10-31;39.1014;Storengy;Sediane
2015-11-01;36.0936;Storengy;Sediane
2015-11-05;-5.013;Storengy;Sediane
2015-11-10;6.0156;Storengy;Sediane
2015-11-19;-11.0286;Storengy;Sediane
2015-11-26;-121.3146;Storengy;Sediane
2015-12-09;-111.2886;Storengy;Sediane
2015-12-17;-80.208;Storengy;Sediane
2015-12-22;-60.156;Storengy;Sediane
2015-12-26;25.065;Storengy;Sediane
2015-12-30;-72.1872;Storengy;Sediane
2016-01-08;-119.3094;Storengy;Sediane
2016-01-09;-12.0312;Storengy;Sediane
2016-01-16;-112.2912;Storengy;Sediane
2016-01-19;-192.4992;Storengy;Sediane
2016-01-21;-227.5902;Storengy;Sediane
2016-01-29;-90.234;Storengy;Sediane
2016-01-31;-76.1976;Storengy;Sediane
2016-02-03;-103.2678;Storengy;Sediane
2016-02-07;-38.0988;Storengy;Sediane
2016-02-09;-133.3458;Storengy;Sediane
2016-02-11;-125.325;Storengy;Sediane
2016-02-14;-74.1924;Storengy;Sediane
2016-02-18;-193.5018;Storengy;Sediane
2016-03-09;-138.3588;Storengy;Sediane
2016-03-13;-52.1352;Storengy;Sediane
2016-03-16;-100.26;Storengy;Sediane
2016-03-19;-23.0598;Storengy;Sediane
2016-03-22;23.0598;Storengy;Sediane
2016-03-27;73.1898;Storengy;Sediane
2016-04-12;59.75496;Storengy;Sediane
2016-04-13;14.73822;Storengy;Sediane
2016-04-18;-32.88528;Storengy;Sediane
2016-05-13;20.5533;Storengy;Sediane
2016-05-22;78.60384;Storengy;Sediane
2016-05-26;84.51918;Storengy;Sediane
2016-05-27;69.58044;Storengy;Sediane
2016-06-04;37.69776;Storengy;Sediane
2016-06-06;68.87862;Storengy;Sediane
2016-06-18;93.2418;Storengy;Sediane
2016-06-25;90.7353;Storengy;Sediane
2016-06-26;93.7431;Storengy;Sediane
2016-06-27;64.06614;Storengy;Sediane
2016-06-29;105.47352;Storengy;Sediane
2016-07-01;72.98928;Storengy;Sediane
2016-07-05;31.88268;Storengy;Sediane
2016-07-11;44.31492;Storengy;Sediane
2016-07-13;54.74196;Storengy;Sediane
2016-07-17;94.14414;Storengy;Sediane
2016-07-27;25.5663;Storengy;Sediane
2016-07-28;1.5039;Storengy;Sediane
2016-07-29;57.74976;Storengy;Sediane
2016-07-31;92.53998;Storengy;Sediane
2016-08-11;91.53738;Storengy;Sediane
2016-08-21;67.47498;Storengy;Sediane
2016-08-28;9.82548;Storengy;Sediane
2016-08-29;-47.82402;Storengy;Sediane
2016-09-04;64.6677;Storengy;Sediane
2016-09-08;35.69256;Storengy;Sediane
2016-09-16;28.97514;Storengy;Sediane
2016-09-18;61.6599;Storengy;Sediane
2016-09-29;24.46344;Storengy;Sediane
2016-10-04;42.1092;Storengy;Sediane
2016-10-09;21.15486;Storengy;Sediane
2016-10-15;-28.47384;Storengy;Sediane
2016-10-17;2.5065;Storengy;Sediane
2016-10-19;-22.85928;Storengy;Sediane
2016-10-22;-2.70702;Storengy;Sediane
2016-10-23;12.23172;Storengy;Sediane
2016-10-26;8.42184;Storengy;Sediane
2016-10-31;5.71482;Storengy;Sediane
2016-11-06;-12.63276;Storengy;Sediane
2016-11-11;-14.0364;Storengy;Sediane
2016-11-12;-12.33198;Storengy;Sediane
2016-11-14;-62.26146;Storengy;Sediane
2016-11-21;3.20832;Storengy;Sediane
2016-11-24;0.30078;Storengy;Sediane
2016-11-29;-137.55672;Storengy;Sediane
2016-11-30;-142.46946;Storengy;Sediane
2016-12-01;-149.08662;Storengy;Sediane
2016-12-10;-43.51284;Storengy;Sediane
2016-12-11;-39.50244;Storengy;Sediane
2016-12-13;-101.36286;Storengy;Sediane
2016-12-19;-126.62838;Storengy;Sediane
2016-12-21;-81.11034;Storengy;Sediane
2016-12-23;-33.18606;Storengy;Sediane
2016-12-27;-102.2652;Storengy;Sediane
2016-12-28;-143.27154;Storengy;Sediane
2017-01-05;-162.52146;Storengy;Sediane
2017-01-06;-160.01496;Storengy;Sediane
2017-01-08;-74.89422;Storengy;Sediane
2017-01-11;-127.02942;Storengy;Sediane
2017-01-14;-149.58792;Storengy;Sediane
2017-01-19;-168.4368;Storengy;Sediane
2017-02-14;-52.23546;Storengy;Sediane
2017-02-24;-48.6261;Storengy;Sediane
2017-03-02;-66.37212;Storengy;Sediane
2017-03-11;-42.51024;Storengy;Sediane
2017-03-12;-43.81362;Storengy;Sediane
2017-03-18;-6.31638;Storengy;Sediane
2017-03-24;-52.83702;Storengy;Sediane
2017-03-31;-38.29932;Storengy;Sediane
2017-04-02;52.93728;Storengy;Sediane
2017-04-14;66.87342;Storengy;Sediane
2017-04-16;66.37212;Storengy;Sediane
2017-04-26;-2.10546;Storengy;Sediane
2017-05-05;3.70962;Storengy;Sediane
2017-05-09;3.70962;Storengy;Sediane
2017-05-10;0.90234;Storengy;Sediane
2017-05-17;8.32158;Storengy;Sediane
2017-05-30;1.30338;Storengy;Sediane
2017-06-03;6.31638;Storengy;Sediane
2017-06-08;1.60416;Storengy;Sediane
2017-06-12;54.44118;Storengy;Sediane
2017-06-16;1.70442;Storengy;Sediane
2017-06-18;2.60676;Storengy;Sediane
2017-06-19;1.40364;Storengy;Sediane
2017-06-24;4.5117;Storengy;Sediane
2017-06-25;14.33718;Storengy;Sediane
2017-06-27;10.72782;Storengy;Sediane
2017-07-06;0.80208;Storengy;Sediane
2017-07-12;23.26032;Storengy;Sediane
2017-07-13;3.0078;Storengy;Sediane
2017-07-15;7.5195;Storengy;Sediane
2017-07-21;5.11326;Storengy;Sediane
2017-07-22;29.67696;Storengy;Sediane
2017-07-23;29.47644;Storengy;Sediane
2017-07-28;10.026;Storengy;Sediane
2017-08-03;2.5065;Storengy;Sediane
2017-08-07;1.70442;Storengy;Sediane
2017-08-10;2.40624;Storengy;Sediane
2017-08-17;4.11066;Storengy;Sediane
2017-08-24;40.90608;Storengy;Sediane
2017-08-31;21.45564;Storengy;Sediane
2017-09-01;22.0572;Storengy;Sediane
2017-09-08;53.33832;Storengy;Sediane
2017-09-12;10.92834;Storengy;Sediane
2017-09-19;52.33572;Storengy;Sediane
2017-09-24;52.93728;Storengy;Sediane
2017-10-07;32.88528;Storengy;Sediane
2017-10-10;33.28632;Storengy;Sediane
2017-10-20;19.65096;Storengy;Sediane
2017-10-24;6.41664;Storengy;Sediane
2017-10-29;3.5091;Storengy;Sediane
2017-10-30;2.60676;Storengy;Sediane
2017-11-01;-3.30858;Storengy;Sediane
2017-11-20;-24.76422;Storengy;Sediane
2017-11-22;-20.35278;Storengy;Sediane
2017-12-05;-32.5845;Storengy;Sediane
2017-12-11;-40.40478;Storengy;Sediane
2010-11-14;2.463288943;Storengy;Sediane B
2010-11-17;-71.22222557;Storengy;Sediane B
2010-11-22;-73.40167344;Storengy;Sediane B
2010-11-27;-131.073359;Storengy;Sediane B
2010-11-28;-147.5712603;Storengy;Sediane B
2010-12-05;-111.6114322;Storengy;Sediane B
2010-12-08;-185.2361982;Storengy;Sediane B
2010-12-09;-162.7386212;Storengy;Sediane B
2010-12-14;-174.4154321;Storengy;Sediane B
2010-12-15;-183.6472225;Storengy;Sediane B
2010-12-18;-202.5773994;Storengy;Sediane B
2010-12-20;-212.3408154;Storengy;Sediane B
2010-12-22;-136.9145537;Storengy;Sediane B
2010-12-26;-107.6472109;Storengy;Sediane B
2010-12-27;-135.5438561;Storengy;Sediane B
2011-01-01;-37.5414717;Storengy;Sediane B
2011-01-02;-33.69740204;Storengy;Sediane B
2011-01-05;-94.50213036;Storengy;Sediane B
2011-01-06;-52.32571907;Storengy;Sediane B
2011-01-07;-3.507016597;Storengy;Sediane B
2011-01-15;-2.621481176;Storengy;Sediane B
2011-01-21;-68.11424578;Storengy;Sediane B
2011-01-26;-40.40623377;Storengy;Sediane B
2011-01-27;-68.74484809;Storengy;Sediane B
2011-01-30;-78.35553608;Storengy;Sediane B
2011-02-02;-65.35313551;Storengy;Sediane B
2011-02-08;-18.80181996;Storengy;Sediane B
2011-02-20;-36.90326768;Storengy;Sediane B
2011-02-21;-78.53722726;Storengy;Sediane B
2011-02-24;-47.23916733;Storengy;Sediane B
2011-02-27;-14.95093061;Storengy;Sediane B
2011-03-01;-66.72791066;Storengy;Sediane B
2011-03-02;-64.0721185;Storengy;Sediane B
2011-03-03;-60.81530876;Storengy;Sediane B
2011-03-05;-29.5447692;Storengy;Sediane B
2011-03-06;-37.14654556;Storengy;Sediane B
2011-03-07;-59.28770328;Storengy;Sediane B
2011-03-13;-9.129425953;Storengy;Sediane B
2011-03-16;-4.533994816;Storengy;Sediane B
2011-03-23;-21.7291202;Storengy;Sediane B
2011-04-03;4.362496076;Storengy;Sediane B
2011-04-13;43.15016048;Storengy;Sediane B
2011-04-19;75.6506827;Storengy;Sediane B
2011-04-22;0.0;Storengy;Sediane B
2011-04-24;44.65536085;Storengy;Sediane B
2011-04-26;14.83733102;Storengy;Sediane B
2011-05-06;78.15417992;Storengy;Sediane B
2011-05-07;69.13075285;Storengy;Sediane B
2011-05-10;23.01115285;Storengy;Sediane B
2011-05-16;26.60394989;Storengy;Sediane B
2011-05-22;69.86613989;Storengy;Sediane B
2011-05-24;67.86017792;Storengy;Sediane B
2011-05-26;82.12252686;Storengy;Sediane B
2011-05-28;81.09828574;Storengy;Sediane B
2011-06-13;50.10391335;Storengy;Sediane B
2011-06-20;44.85373027;Storengy;Sediane B
2011-07-06;0.0;Storengy;Sediane B
2011-07-09;53.06918707;Storengy;Sediane B
2011-07-11;58.548369;Storengy;Sediane B
2011-07-13;63.84051389;Storengy;Sediane B
2011-07-18;64.43657062;Storengy;Sediane B
2011-07-26;59.8448451;Storengy;Sediane B
2011-08-02;7.508133524;Storengy;Sediane B
2011-08-22;26.5425236;Storengy;Sediane B
2011-08-27;34.51844923;Storengy;Sediane B
2011-09-06;51.27147714;Storengy;Sediane B
2011-09-09;50.74331147;Storengy;Sediane B
2011-10-10;57.69016846;Storengy;Sediane B
2011-10-11;57.03880431;Storengy;Sediane B
2011-10-12;55.00381004;Storengy;Sediane B
2011-10-19;11.73889197;Storengy;Sediane B
2011-10-21;14.31203479;Storengy;Sediane B
2011-10-25;23.35051289;Storengy;Sediane B
2011-10-26;21.49677868;Storengy;Sediane B
2011-11-03;-10.86659488;Storengy;Sediane B
2011-11-04;-9.713333174;Storengy;Sediane B
2011-11-08;-7.795782472;Storengy;Sediane B
2011-11-11;-16.24212;Storengy;Sediane B
2011-11-14;-79.92074808;Storengy;Sediane B
2011-11-16;-147.7127091;Storengy;Sediane B
2011-11-25;-28.32197016;Storengy;Sediane B
2011-11-30;-57.87413353;Storengy;Sediane B
2011-12-04;-17.52276504;Storengy;Sediane B
2011-12-07;-82.01359938;Storengy;Sediane B
2011-12-22;-124.8168723;Storengy;Sediane B
2011-12-25;-94.78126623;Storengy;Sediane B
2012-01-04;-22.13887681;Storengy;Sediane B
2012-01-07;-7.246927148;Storengy;Sediane B
2012-01-16;-95.31528207;Storengy;Sediane B
2012-01-18;-59.73544038;Storengy;Sediane B
2012-01-28;-29.9950138;Storengy;Sediane B
2012-01-31;-124.8227906;Storengy;Sediane B
2012-02-07;-240.1220583;Storengy;Sediane B
2012-02-09;-254.6088443;Storengy;Sediane B
2012-02-17;-34.26858326;Storengy;Sediane B
2012-02-22;-56.09757847;Storengy;Sediane B
2012-03-08;-80.16343443;Storengy;Sediane B
2012-03-12;-30.41106573;Storengy;Sediane B
2012-03-17;20.49638641;Storengy;Sediane B
2012-03-23;5.492367122;Storengy;Sediane B
2012-04-02;-31.0806;Storengy;Sediane B
2012-04-07;-22.0572;Storengy;Sediane B
2012-04-15;-21.0546;Storengy;Sediane B
2012-04-21;-15.039;Storengy;Sediane B
2012-04-23;-41.1066;Storengy;Sediane B
2012-04-25;-25.065;Storengy;Sediane B
2012-04-26;-17.0442;Storengy;Sediane B
2012-04-29;40.104;Storengy;Sediane B
2012-05-10;63.1638;Storengy;Sediane B
2012-05-11;64.1664;Storengy;Sediane B
2012-05-14;38.0988;Storengy;Sediane B
2012-06-09;0.0;Storengy;Sediane B
2012-06-12;0.0;Storengy;Sediane B
2012-06-14;0.0;Storengy;Sediane B
2012-06-15;0.0;Storengy;Sediane B
2012-06-16;0.0;Storengy;Sediane B
2012-06-18;1.0026;Storengy;Sediane B
2012-06-20;17.0442;Storengy;Sediane B
2012-06-21;51.1326;Storengy;Sediane B
2012-06-22;55.143;Storengy;Sediane B
2012-06-23;72.1872;Storengy;Sediane B
2012-06-26;44.1144;Storengy;Sediane B
2012-07-02;65.169;Storengy;Sediane B
2012-07-04;-9.0234;Storengy;Sediane B
2012-07-06;72.1872;Storengy;Sediane B
2012-07-07;87.2262;Storengy;Sediane B
2012-07-09;65.169;Storengy;Sediane B
2012-07-10;31.0806;Storengy;Sediane B
2012-07-12;65.169;Storengy;Sediane B
2012-07-14;66.1716;Storengy;Sediane B
2012-07-21;60.156;Storengy;Sediane B
2012-07-28;74.1924;Storengy;Sediane B
2012-08-01;72.1872;Storengy;Sediane B
2012-08-02;77.2002;Storengy;Sediane B
2012-08-10;73.1898;Storengy;Sediane B
2012-08-21;82.2132;Storengy;Sediane B
2012-08-23;77.2002;Storengy;Sediane B
2012-08-25;81.2106;Storengy;Sediane B
2012-08-30;66.1716;Storengy;Sediane B
2012-09-04;48.1248;Storengy;Sediane B
2012-09-05;64.1664;Storengy;Sediane B
2012-09-06;59.1534;Storengy;Sediane B
2012-09-22;57.1482;Storengy;Sediane B
2012-09-26;55.143;Storengy;Sediane B
2012-09-30;57.1482;Storengy;Sediane B
2012-10-05;58.1508;Storengy;Sediane B
2012-10-13;57.1482;Storengy;Sediane B
2012-11-04;-19.0494;Storengy;Sediane B
2012-11-06;-44.1144;Storengy;Sediane B
2012-11-18;-22.0572;Storengy;Sediane B
2012-11-21;-60.156;Storengy;Sediane B
2012-11-23;-61.1586;Storengy;Sediane B
2012-11-24;-22.0572;Storengy;Sediane B
2012-11-28;-79.2054;Storengy;Sediane B
2012-11-29;-53.1378;Storengy;Sediane B
2012-12-01;-44.1144;Storengy;Sediane B
2012-12-15;-50.13;Storengy;Sediane B
2012-12-21;-18.0468;Storengy;Sediane B
2012-12-22;-15.039;Storengy;Sediane B
2012-12-24;-6.0156;Storengy;Sediane B
